song_group	added_at	is_local	primary_color	added_by.href	added_by.id	added_by.type	added_by.uri	added_by.external_urls.spotify	track.artists	track.available_markets	track.disc_number	track.duration_ms	track.episode	track.explicit	track.href	track.id	track.is_local	track.name	track.popularity	track.preview_url	track.track	track.track_number	track.type	track.uri	track.album.album_type	track.album.artists	track.album.available_markets	track.album.href	track.album.id	track.album.images	track.album.name	track.album.release_date	track.album.release_date_precision	track.album.total_tracks	track.album.type	track.album.uri	track.album.external_urls.spotify	track.external_ids.isrc	track.external_urls.spotify	video_thumbnail.url	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	uri	track_href	analysis_url	duration_ms	time_signature	id	value	year	release_date
unpopular	2013-10-15T16:01:13Z	FALSE	NA	https://api.spotify.com/v1/users/herbst01	herbst01	user	spotify:user:herbst01	https://open.spotify.com/user/herbst01			1	224053	FALSE	TRUE	https://api.spotify.com/v1/tracks/3p4pDj8Dn9CxM5zEwKLojF	3p4pDj8Dn9CxM5zEwKLojF	FALSE	Gin And Juice (Snoop Dogg cover)	0	NA	TRUE	13	track	spotify:track:3p4pDj8Dn9CxM5zEwKLojF	compilation			https://api.spotify.com/v1/albums/59WZtvvNY7DE9FnCnWMmi4	59WZtvvNY7DE9FnCnWMmi4		Punk Goes Crunk	2008-04-08	day	15	album	spotify:album:59WZtvvNY7DE9FnCnWMmi4	https://open.spotify.com/album/59WZtvvNY7DE9FnCnWMmi4	US5260810813	https://open.spotify.com/track/3p4pDj8Dn9CxM5zEwKLojF	NA	0.464	0.732	1	-6.199	1	0.0274	0.00118	2.04e-4	0.188	0.185	94.018	audio_features	spotify:track:3p4pDj8Dn9CxM5zEwKLojF	https://api.spotify.com/v1/tracks/3p4pDj8Dn9CxM5zEwKLojF	https://api.spotify.com/v1/audio-analysis/3p4pDj8Dn9CxM5zEwKLojF	224053	4	NA	NA	NA	NA
unpopular	2013-10-15T16:22:27Z	FALSE	NA	https://api.spotify.com/v1/users/herbst01	herbst01	user	spotify:user:herbst01	https://open.spotify.com/user/herbst01			1	283704	FALSE	FALSE	https://api.spotify.com/v1/tracks/7zz9ozyewUeSmnk7DrC4bp	7zz9ozyewUeSmnk7DrC4bp	FALSE	Like I Love You (Justin Timberlake Cover)	0	https://p.scdn.co/mp3-preview/450e8ecd32d27a54582311dc86d566e7762ca91b?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	15	track	spotify:track:7zz9ozyewUeSmnk7DrC4bp	compilation			https://api.spotify.com/v1/albums/4xZbHei9Ap7SZ5yFFhECXO	4xZbHei9Ap7SZ5yFFhECXO		Star Academy 2005 vol.1	2005-10-15	day	15	album	spotify:album:4xZbHei9Ap7SZ5yFFhECXO	https://open.spotify.com/album/4xZbHei9Ap7SZ5yFFhECXO	USA371479673	https://open.spotify.com/track/7zz9ozyewUeSmnk7DrC4bp	NA	0.891	0.735	11	-8.527	1	0.101	0.0822	1.84e-6	0.059	0.78	114.983	audio_features	spotify:track:7zz9ozyewUeSmnk7DrC4bp	https://api.spotify.com/v1/tracks/7zz9ozyewUeSmnk7DrC4bp	https://api.spotify.com/v1/audio-analysis/7zz9ozyewUeSmnk7DrC4bp	283704	4	NA	NA	NA	NA
unpopular	2013-02-18T15:59:50Z	FALSE	NA	https://api.spotify.com/v1/users/herbst01	herbst01	user	spotify:user:herbst01	https://open.spotify.com/user/herbst01			1	255221	FALSE	FALSE	https://api.spotify.com/v1/tracks/7aMc38ZcivWh2YrXSybhLw	7aMc38ZcivWh2YrXSybhLw	FALSE	Pokerface	0	NA	TRUE	6	track	spotify:track:7aMc38ZcivWh2YrXSybhLw	album			https://api.spotify.com/v1/albums/3EfyEKezmlanwIAOiyjtU2	3EfyEKezmlanwIAOiyjtU2		Television Radio Heroes	2012-09-01	day	9	album	spotify:album:3EfyEKezmlanwIAOiyjtU2	https://open.spotify.com/album/3EfyEKezmlanwIAOiyjtU2	ushm81280450	https://open.spotify.com/track/7aMc38ZcivWh2YrXSybhLw	NA	0.739	0.385	8	-11.46	0	0.0374	0.256	4.47e-6	0.21	0.688	89.999	audio_features	spotify:track:7aMc38ZcivWh2YrXSybhLw	https://api.spotify.com/v1/tracks/7aMc38ZcivWh2YrXSybhLw	https://api.spotify.com/v1/audio-analysis/7aMc38ZcivWh2YrXSybhLw	255222	4	NA	NA	NA	NA
unpopular	2016-05-04T22:18:20Z	FALSE	NA	https://api.spotify.com/v1/users/herbst01	herbst01	user	spotify:user:herbst01	https://open.spotify.com/user/herbst01			1	314383	FALSE	FALSE	https://api.spotify.com/v1/tracks/5V6RFrfw3UNpmC0isiOXi5	5V6RFrfw3UNpmC0isiOXi5	FALSE	Purple Rain	6	https://p.scdn.co/mp3-preview/889fb569d4f4778457217bc2292d1a48379c11e7?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	1	track	spotify:track:5V6RFrfw3UNpmC0isiOXi5	single			https://api.spotify.com/v1/albums/5liJ9uORzFzLjT2WhpfJrO	5liJ9uORzFzLjT2WhpfJrO		Purple Rain	2015-04-29	day	1	album	spotify:album:5liJ9uORzFzLjT2WhpfJrO	https://open.spotify.com/album/5liJ9uORzFzLjT2WhpfJrO	USJ3V1334230	https://open.spotify.com/track/5V6RFrfw3UNpmC0isiOXi5	NA	0.409	0.533	10	-7.418	1	0.038	0.185	0.00112	0.255	0.239	120.122	audio_features	spotify:track:5V6RFrfw3UNpmC0isiOXi5	https://api.spotify.com/v1/tracks/5V6RFrfw3UNpmC0isiOXi5	https://api.spotify.com/v1/audio-analysis/5V6RFrfw3UNpmC0isiOXi5	314384	4	NA	NA	NA	NA
unpopular	2013-05-24T13:29:27Z	FALSE	NA	https://api.spotify.com/v1/users/herbst01	herbst01	user	spotify:user:herbst01	https://open.spotify.com/user/herbst01			1	208681	FALSE	FALSE	https://api.spotify.com/v1/tracks/0I4fIKwHpZBYIlhZWjdX2U	0I4fIKwHpZBYIlhZWjdX2U	FALSE	Get Lucky	39	https://p.scdn.co/mp3-preview/51fa687d9d6e44359a833ff237741c348b178227?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	1	track	spotify:track:0I4fIKwHpZBYIlhZWjdX2U	album			https://api.spotify.com/v1/albums/4jD3mHTyPCahfjE46KAO8x	4jD3mHTyPCahfjE46KAO8x		Were Up All Night To Get Lucky (Daft Punk feat. Pharrell Williams, Glee Cast Cover)	2013-06-28	day	16	album	spotify:album:4jD3mHTyPCahfjE46KAO8x	https://open.spotify.com/album/4jD3mHTyPCahfjE46KAO8x	TCABO1311245	https://open.spotify.com/track/0I4fIKwHpZBYIlhZWjdX2U	NA	0.704	0.59	11	-5.409	0	0.0318	0.802	0	0.0643	0.702	115.802	audio_features	spotify:track:0I4fIKwHpZBYIlhZWjdX2U	https://api.spotify.com/v1/tracks/0I4fIKwHpZBYIlhZWjdX2U	https://api.spotify.com/v1/audio-analysis/0I4fIKwHpZBYIlhZWjdX2U	208682	4	NA	NA	NA	NA
unpopular	2013-10-15T15:27:58Z	FALSE	NA	https://api.spotify.com/v1/users/herbst01	herbst01	user	spotify:user:herbst01	https://open.spotify.com/user/herbst01			1	288226	FALSE	FALSE	https://api.spotify.com/v1/tracks/3PH4pBSshAWhPD8V3iLKfX	3PH4pBSshAWhPD8V3iLKfX	FALSE	Africa TOTO	0	NA	TRUE	10	track	spotify:track:3PH4pBSshAWhPD8V3iLKfX	album			https://api.spotify.com/v1/albums/6rorlCmLyru73wuiml9zDW	6rorlCmLyru73wuiml9zDW		Justin Sings The Hits	2010-03-03	day	12	album	spotify:album:6rorlCmLyru73wuiml9zDW	https://open.spotify.com/album/6rorlCmLyru73wuiml9zDW	JPD951000560	https://open.spotify.com/track/3PH4pBSshAWhPD8V3iLKfX	NA	0.525	0.845	9	-5.145	1	0.0363	0.0181	2.21e-4	0.149	0.423	92.679	audio_features	spotify:track:3PH4pBSshAWhPD8V3iLKfX	https://api.spotify.com/v1/tracks/3PH4pBSshAWhPD8V3iLKfX	https://api.spotify.com/v1/audio-analysis/3PH4pBSshAWhPD8V3iLKfX	288227	4	NA	NA	NA	NA
unpopular	2012-06-09T09:36:15Z	FALSE	NA	https://api.spotify.com/v1/users/		user	spotify:user:	https://open.spotify.com/user/			1	242000	FALSE	FALSE	https://api.spotify.com/v1/tracks/2bWTnuUCTPW4CwmzIjj7cP	2bWTnuUCTPW4CwmzIjj7cP	FALSE	Eye of the Tiger(as made famous by Survivor)	2	https://p.scdn.co/mp3-preview/d03eb90d8aef67c9c673a6a77356233e33322b20?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	6	track	spotify:track:2bWTnuUCTPW4CwmzIjj7cP	album			https://api.spotify.com/v1/albums/6UnhXLh3fRrYRfK5HlLobe	6UnhXLh3fRrYRfK5HlLobe		Hits of Today	2009-09-08	day	12	album	spotify:album:6UnhXLh3fRrYRfK5HlLobe	https://open.spotify.com/album/6UnhXLh3fRrYRfK5HlLobe	USA370943739	https://open.spotify.com/track/2bWTnuUCTPW4CwmzIjj7cP	NA	0.789	0.542	0	-9.962	0	0.0355	0.302	3.37e-6	0.0728	0.402	110.005	audio_features	spotify:track:2bWTnuUCTPW4CwmzIjj7cP	https://api.spotify.com/v1/tracks/2bWTnuUCTPW4CwmzIjj7cP	https://api.spotify.com/v1/audio-analysis/2bWTnuUCTPW4CwmzIjj7cP	242000	4	NA	NA	NA	NA
unpopular	2012-06-09T09:42:51Z	FALSE	NA	https://api.spotify.com/v1/users/		user	spotify:user:	https://open.spotify.com/user/			1	201800	FALSE	FALSE	https://api.spotify.com/v1/tracks/1XE7rC0h317JugQkp99JFR	1XE7rC0h317JugQkp99JFR	FALSE	The Next Episode	0	NA	TRUE	2	track	spotify:track:1XE7rC0h317JugQkp99JFR	album			https://api.spotify.com/v1/albums/7KZMMAIOuQHhcoo20Oso2v	7KZMMAIOuQHhcoo20Oso2v		Old School Tribute To Dr. Dre	2008-11-11	day	10	album	spotify:album:7KZMMAIOuQHhcoo20Oso2v	https://open.spotify.com/album/7KZMMAIOuQHhcoo20Oso2v	USG7D0803402	https://open.spotify.com/track/1XE7rC0h317JugQkp99JFR	NA	0.694	0.792	11	-6.129	1	0.0695	4.05e-4	0.934	0.202	0.472	190.088	audio_features	spotify:track:1XE7rC0h317JugQkp99JFR	https://api.spotify.com/v1/tracks/1XE7rC0h317JugQkp99JFR	https://api.spotify.com/v1/audio-analysis/1XE7rC0h317JugQkp99JFR	201800	4	NA	NA	NA	NA
unpopular	2012-06-09T09:34:34Z	FALSE	NA	https://api.spotify.com/v1/users/		user	spotify:user:	https://open.spotify.com/user/			1	211266	FALSE	FALSE	https://api.spotify.com/v1/tracks/7mP8Ol7Fbxgy2GcN4beG4W	7mP8Ol7Fbxgy2GcN4beG4W	FALSE	Highway To Hell	0	NA	TRUE	1	track	spotify:track:7mP8Ol7Fbxgy2GcN4beG4W	single			https://api.spotify.com/v1/albums/0AAqPD7qCihMs01J13JPSV	0AAqPD7qCihMs01J13JPSV		Wing Sings AC/DC	2006-10-12	day	2	album	spotify:album:0AAqPD7qCihMs01J13JPSV	https://open.spotify.com/album/0AAqPD7qCihMs01J13JPSV	ushm90638294	https://open.spotify.com/track/7mP8Ol7Fbxgy2GcN4beG4W	NA	0.758	0.281	2	-5.495	1	0.0421	0.615	0.0309	0.0546	0.562	114.897	audio_features	spotify:track:7mP8Ol7Fbxgy2GcN4beG4W	https://api.spotify.com/v1/tracks/7mP8Ol7Fbxgy2GcN4beG4W	https://api.spotify.com/v1/audio-analysis/7mP8Ol7Fbxgy2GcN4beG4W	211267	4	NA	NA	NA	NA
unpopular	2013-10-15T16:58:34Z	FALSE	NA	https://api.spotify.com/v1/users/herbst01	herbst01	user	spotify:user:herbst01	https://open.spotify.com/user/herbst01			1	245890	FALSE	FALSE	https://api.spotify.com/v1/tracks/5ctVbLDGdw3n91uSSyB83C	5ctVbLDGdw3n91uSSyB83C	FALSE	Work Bitch - A Tribute to Britney Spears	0	NA	TRUE	1	track	spotify:track:5ctVbLDGdw3n91uSSyB83C	single			https://api.spotify.com/v1/albums/085Bg7AiDysj1qE3ifHX0D	085Bg7AiDysj1qE3ifHX0D		Work Bitch (A Tribute to Britney Spears)	2013-09-24	day	1	album	spotify:album:085Bg7AiDysj1qE3ifHX0D	https://open.spotify.com/album/085Bg7AiDysj1qE3ifHX0D	GBW371300484	https://open.spotify.com/track/5ctVbLDGdw3n91uSSyB83C	NA	0.589	0.747	9	-5.758	1	0.0525	0.0782	2.7e-5	0.205	0.614	127.955	audio_features	spotify:track:5ctVbLDGdw3n91uSSyB83C	https://api.spotify.com/v1/tracks/5ctVbLDGdw3n91uSSyB83C	https://api.spotify.com/v1/audio-analysis/5ctVbLDGdw3n91uSSyB83C	245891	4	NA	NA	NA	NA
unpopular	2012-06-09T09:34:34Z	FALSE	NA	https://api.spotify.com/v1/users/		user	spotify:user:	https://open.spotify.com/user/			1	253573	FALSE	FALSE	https://api.spotify.com/v1/tracks/1h0y9qyIfVvD6SqbaxZZs3	1h0y9qyIfVvD6SqbaxZZs3	FALSE	Money for nothing	4	https://p.scdn.co/mp3-preview/74746d81c4024bf07c6b79170e7b564b2f681112?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	5	track	spotify:track:1h0y9qyIfVvD6SqbaxZZs3	album			https://api.spotify.com/v1/albums/3loEXLb1W9LBQqAe6MSw9k	3loEXLb1W9LBQqAe6MSw9k		Dire Straits	2000-01-01	day	10	album	spotify:album:3loEXLb1W9LBQqAe6MSw9k	https://open.spotify.com/album/3loEXLb1W9LBQqAe6MSw9k	USA560660609	https://open.spotify.com/track/1h0y9qyIfVvD6SqbaxZZs3	NA	0.39	0.494	3	-14.508	1	0.0428	0.192	0.0178	0.0902	0.155	134.001	audio_features	spotify:track:1h0y9qyIfVvD6SqbaxZZs3	https://api.spotify.com/v1/tracks/1h0y9qyIfVvD6SqbaxZZs3	https://api.spotify.com/v1/audio-analysis/1h0y9qyIfVvD6SqbaxZZs3	253573	4	NA	NA	NA	NA
unpopular	2013-10-15T16:02:43Z	FALSE	NA	https://api.spotify.com/v1/users/herbst01	herbst01	user	spotify:user:herbst01	https://open.spotify.com/user/herbst01			1	588458	FALSE	FALSE	https://api.spotify.com/v1/tracks/1ow3d2OMgGgpHYDAUbPVKT	1ow3d2OMgGgpHYDAUbPVKT	FALSE	Pyramids (Tribute)	0	https://p.scdn.co/mp3-preview/2c43ff1e8d796eff8a887cb62926c4f5b93df0d4?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	1	track	spotify:track:1ow3d2OMgGgpHYDAUbPVKT	single			https://api.spotify.com/v1/albums/6wcYkYh1m1aXyTVzoJM5t3	6wcYkYh1m1aXyTVzoJM5t3		Pyramids (Tribute to Frank Ocean) [Karaoke audio Version]	2012-09-04	day	3	album	spotify:album:6wcYkYh1m1aXyTVzoJM5t3	https://open.spotify.com/album/6wcYkYh1m1aXyTVzoJM5t3	USA561299212	https://open.spotify.com/track/1ow3d2OMgGgpHYDAUbPVKT	NA	0.465	0.274	5	-15.767	0	0.044	0.014	3.1e-5	0.187	0.148	132.004	audio_features	spotify:track:1ow3d2OMgGgpHYDAUbPVKT	https://api.spotify.com/v1/tracks/1ow3d2OMgGgpHYDAUbPVKT	https://api.spotify.com/v1/audio-analysis/1ow3d2OMgGgpHYDAUbPVKT	588459	4	NA	NA	NA	NA
unpopular	2012-06-09T09:46:59Z	FALSE	NA	https://api.spotify.com/v1/users/		user	spotify:user:	https://open.spotify.com/user/			1	191373	FALSE	FALSE	https://api.spotify.com/v1/tracks/4TTPYTYkp9BmkKkPZRIXGp	4TTPYTYkp9BmkKkPZRIXGp	FALSE	Ai Se Eu Te Pego Nosa Nosa	4	https://p.scdn.co/mp3-preview/f00e837151b2b52e0f5335ce5cc0d70ba5b47673?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	1	track	spotify:track:4TTPYTYkp9BmkKkPZRIXGp	album			https://api.spotify.com/v1/albums/7wyYww8YDx9OMVW6DVMP3M	7wyYww8YDx9OMVW6DVMP3M		Hits Dance Club (Vol. 45)	2012	year	21	album	spotify:album:7wyYww8YDx9OMVW6DVMP3M	https://open.spotify.com/album/7wyYww8YDx9OMVW6DVMP3M	FR80T1200108	https://open.spotify.com/track/4TTPYTYkp9BmkKkPZRIXGp	NA	0.78	0.83	11	-6.023	1	0.0521	2.85e-4	0.0421	0.135	0.963	126.991	audio_features	spotify:track:4TTPYTYkp9BmkKkPZRIXGp	https://api.spotify.com/v1/tracks/4TTPYTYkp9BmkKkPZRIXGp	https://api.spotify.com/v1/audio-analysis/4TTPYTYkp9BmkKkPZRIXGp	191373	4	NA	NA	NA	NA
unpopular	2013-02-18T16:09:35Z	FALSE	NA	https://api.spotify.com/v1/users/herbst01	herbst01	user	spotify:user:herbst01	https://open.spotify.com/user/herbst01			1	212410	FALSE	FALSE	https://api.spotify.com/v1/tracks/3NQLUmJA7Op8nv7TwaKCxC	3NQLUmJA7Op8nv7TwaKCxC	FALSE	Heartless (as made famous by Kanye West)	0	https://p.scdn.co/mp3-preview/0a12619e38be3d5db88e9879434ff9fc28c47d1f?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	37	track	spotify:track:3NQLUmJA7Op8nv7TwaKCxC	album			https://api.spotify.com/v1/albums/718jI7w3JD0sLbsOlYTKWK	718jI7w3JD0sLbsOlYTKWK		Top 50 Workout Hits	2009-04-01	day	50	album	spotify:album:718jI7w3JD0sLbsOlYTKWK	https://open.spotify.com/album/718jI7w3JD0sLbsOlYTKWK	USA560945716	https://open.spotify.com/track/3NQLUmJA7Op8nv7TwaKCxC	NA	0.732	0.531	6	-8.546	1	0.314	0.0692	0	0.213	0.625	176.022	audio_features	spotify:track:3NQLUmJA7Op8nv7TwaKCxC	https://api.spotify.com/v1/tracks/3NQLUmJA7Op8nv7TwaKCxC	https://api.spotify.com/v1/audio-analysis/3NQLUmJA7Op8nv7TwaKCxC	212410	4	NA	NA	NA	NA
unpopular	2012-06-09T09:40:54Z	FALSE	NA	https://api.spotify.com/v1/users/		user	spotify:user:	https://open.spotify.com/user/			1	196346	FALSE	FALSE	https://api.spotify.com/v1/tracks/1Tn13Mh8FiJkk6skDWmWoV	1Tn13Mh8FiJkk6skDWmWoV	FALSE	Hard to Say I'm Sorry	0	https://p.scdn.co/mp3-preview/8fbad65623b1de7a0eebc20e5c9c1b5f37a62180?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	12	track	spotify:track:1Tn13Mh8FiJkk6skDWmWoV	album			https://api.spotify.com/v1/albums/64aLhyE0MLug2oJKE4iHRX	64aLhyE0MLug2oJKE4iHRX		Smooth R&B	2011-07-03	day	16	album	spotify:album:64aLhyE0MLug2oJKE4iHRX	https://open.spotify.com/album/64aLhyE0MLug2oJKE4iHRX	GBQRF0814795	https://open.spotify.com/track/1Tn13Mh8FiJkk6skDWmWoV	NA	0.579	0.276	3	-10.713	1	0.0699	0.65	0	0.193	0.406	127.735	audio_features	spotify:track:1Tn13Mh8FiJkk6skDWmWoV	https://api.spotify.com/v1/tracks/1Tn13Mh8FiJkk6skDWmWoV	https://api.spotify.com/v1/audio-analysis/1Tn13Mh8FiJkk6skDWmWoV	196347	4	NA	NA	NA	NA
unpopular	2013-10-15T16:21:30Z	FALSE	NA	https://api.spotify.com/v1/users/herbst01	herbst01	user	spotify:user:herbst01	https://open.spotify.com/user/herbst01			1	245026	FALSE	FALSE	https://api.spotify.com/v1/tracks/5MGlj72WN6yy6bkrxOD6t3	5MGlj72WN6yy6bkrxOD6t3	FALSE	Thrift Shop (Tribute)	0	https://p.scdn.co/mp3-preview/e0413f6cef2ad203df91eada5d4fee5fc0c72b75?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	1	track	spotify:track:5MGlj72WN6yy6bkrxOD6t3	single			https://api.spotify.com/v1/albums/4eQE8addGE7nWGX7iUDe5u	4eQE8addGE7nWGX7iUDe5u		Thrift Shop (Tributeto Macklemore & Ryan Lewis & Wanz) [Karaoke Audio Version]	2012-10-19	day	3	album	spotify:album:4eQE8addGE7nWGX7iUDe5u	https://open.spotify.com/album/4eQE8addGE7nWGX7iUDe5u	USA561370330	https://open.spotify.com/track/5MGlj72WN6yy6bkrxOD6t3	NA	0.846	0.344	6	-13.493	0	0.303	0.0219	7.08e-4	0.237	0.636	94.931	audio_features	spotify:track:5MGlj72WN6yy6bkrxOD6t3	https://api.spotify.com/v1/tracks/5MGlj72WN6yy6bkrxOD6t3	https://api.spotify.com/v1/audio-analysis/5MGlj72WN6yy6bkrxOD6t3	245026	4	NA	NA	NA	NA
unpopular	2013-02-18T16:03:44Z	FALSE	NA	https://api.spotify.com/v1/users/herbst01	herbst01	user	spotify:user:herbst01	https://open.spotify.com/user/herbst01			1	240640	FALSE	FALSE	https://api.spotify.com/v1/tracks/2rbJLAryFSb5U7RckoWGbY	2rbJLAryFSb5U7RckoWGbY	FALSE	Titanium (in the style of David Guetta Ft. Sia)	1	https://p.scdn.co/mp3-preview/aeb9a28f4256b73f963b4056ce656f55b0119f25?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	33	track	spotify:track:2rbJLAryFSb5U7RckoWGbY	album			https://api.spotify.com/v1/albums/3LXFD5zgENHtc7psN6sQ51	3LXFD5zgENHtc7psN6sQ51		Pure Dance Anthems 2011	2012-02-08	day	47	album	spotify:album:3LXFD5zgENHtc7psN6sQ51	https://open.spotify.com/album/3LXFD5zgENHtc7psN6sQ51	GBRBE0712736	https://open.spotify.com/track/2rbJLAryFSb5U7RckoWGbY	NA	0.598	0.646	0	-5.267	0	0.047	0.177	7.76e-5	0.0839	0.45	125.972	audio_features	spotify:track:2rbJLAryFSb5U7RckoWGbY	https://api.spotify.com/v1/tracks/2rbJLAryFSb5U7RckoWGbY	https://api.spotify.com/v1/audio-analysis/2rbJLAryFSb5U7RckoWGbY	240640	4	NA	NA	NA	NA
unpopular	2013-10-15T16:23:18Z	FALSE	NA	https://api.spotify.com/v1/users/herbst01	herbst01	user	spotify:user:herbst01	https://open.spotify.com/user/herbst01			1	442266	FALSE	FALSE	https://api.spotify.com/v1/tracks/0xEF490qGpNr03WnrNNWqG	0xEF490qGpNr03WnrNNWqG	FALSE	Champagne Supernova	0	https://p.scdn.co/mp3-preview/2b59b2866bfc703c593f24842496e733d0d2c9d5?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	12	track	spotify:track:0xEF490qGpNr03WnrNNWqG	album			https://api.spotify.com/v1/albums/6bHPlgFjM8UmCwupxlfnRk	6bHPlgFjM8UmCwupxlfnRk		Rock 'n' Roll Star: A Tribute to Oasis	2009-08-17	day	15	album	spotify:album:6bHPlgFjM8UmCwupxlfnRk	https://open.spotify.com/album/6bHPlgFjM8UmCwupxlfnRk	GBQRF0813889	https://open.spotify.com/track/0xEF490qGpNr03WnrNNWqG	NA	0.42	0.486	2	-10.806	1	0.0267	0.00755	2.3e-4	0.354	0.134	75.064	audio_features	spotify:track:0xEF490qGpNr03WnrNNWqG	https://api.spotify.com/v1/tracks/0xEF490qGpNr03WnrNNWqG	https://api.spotify.com/v1/audio-analysis/0xEF490qGpNr03WnrNNWqG	442267	4	NA	NA	NA	NA
unpopular	2013-02-18T16:00:13Z	FALSE	NA	https://api.spotify.com/v1/users/herbst01	herbst01	user	spotify:user:herbst01	https://open.spotify.com/user/herbst01			1	132311	FALSE	FALSE	https://api.spotify.com/v1/tracks/4f9eGZk0L48lIdHZK57CYY	4f9eGZk0L48lIdHZK57CYY	FALSE	Levels (Originally by Avicii)	0	NA	TRUE	1	track	spotify:track:4f9eGZk0L48lIdHZK57CYY	single			https://api.spotify.com/v1/albums/1aLYt7ppiyUXyuPb0XOJ8n	1aLYt7ppiyUXyuPb0XOJ8n		Dogge Covers	2011-12-15	day	1	album	spotify:album:1aLYt7ppiyUXyuPb0XOJ8n	https://open.spotify.com/album/1aLYt7ppiyUXyuPb0XOJ8n	NA	https://open.spotify.com/track/4f9eGZk0L48lIdHZK57CYY	NA	0.777	0.216	2	-21.926	1	0.0973	0.964	0.801	0.125	0.853	124.852	audio_features	spotify:track:4f9eGZk0L48lIdHZK57CYY	https://api.spotify.com/v1/tracks/4f9eGZk0L48lIdHZK57CYY	https://api.spotify.com/v1/audio-analysis/4f9eGZk0L48lIdHZK57CYY	132312	4	NA	NA	NA	NA
unpopular	2012-06-09T09:45:48Z	FALSE	NA	https://api.spotify.com/v1/users/		user	spotify:user:	https://open.spotify.com/user/			1	180240	FALSE	FALSE	https://api.spotify.com/v1/tracks/6G6qM2Lav1tWCTXIQefrXw	6G6qM2Lav1tWCTXIQefrXw	FALSE	I Was Made For Loving You	0	NA	TRUE	9	track	spotify:track:6G6qM2Lav1tWCTXIQefrXw	album			https://api.spotify.com/v1/albums/2cpkNwt79CvuJ7NW1wDADs	2cpkNwt79CvuJ7NW1wDADs		Highway To Hellsingland	2009-12-08	day	12	album	spotify:album:2cpkNwt79CvuJ7NW1wDADs	https://open.spotify.com/album/2cpkNwt79CvuJ7NW1wDADs	NOX9X3811609	https://open.spotify.com/track/6G6qM2Lav1tWCTXIQefrXw	NA	0.735	0.608	3	-9.144	1	0.0264	0.294	0	0.32	0.794	129.69	audio_features	spotify:track:6G6qM2Lav1tWCTXIQefrXw	https://api.spotify.com/v1/tracks/6G6qM2Lav1tWCTXIQefrXw	https://api.spotify.com/v1/audio-analysis/6G6qM2Lav1tWCTXIQefrXw	180240	4	NA	NA	NA	NA
unpopular	2012-06-10T11:50:06Z	FALSE	NA	https://api.spotify.com/v1/users/		user	spotify:user:	https://open.spotify.com/user/			1	291746	FALSE	FALSE	https://api.spotify.com/v1/tracks/5ZpprHDrJfQfMTpbxFmc1r	5ZpprHDrJfQfMTpbxFmc1r	FALSE	You Raise Me Up	0	https://p.scdn.co/mp3-preview/ea703e2c95298715073d373d963b444198cea861?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	1	track	spotify:track:5ZpprHDrJfQfMTpbxFmc1r	album			https://api.spotify.com/v1/albums/6NCiYzXQXQn6mwhelqUx8z	6NCiYzXQXQn6mwhelqUx8z		You Raise Me Up	2005-09-02	day	15	album	spotify:album:6NCiYzXQXQn6mwhelqUx8z	https://open.spotify.com/album/6NCiYzXQXQn6mwhelqUx8z	uscgj0541373	https://open.spotify.com/track/5ZpprHDrJfQfMTpbxFmc1r	NA	0.268	0.125	0	-16.894	0	0.0334	0.857	6.01e-4	0.229	0.0386	117.447	audio_features	spotify:track:5ZpprHDrJfQfMTpbxFmc1r	https://api.spotify.com/v1/tracks/5ZpprHDrJfQfMTpbxFmc1r	https://api.spotify.com/v1/audio-analysis/5ZpprHDrJfQfMTpbxFmc1r	291747	4	NA	NA	NA	NA
